select|Select|CAD|CSC|Stock #|OD (in)|ID (in)|Free Length(in)|Rate (lbs/in)|Sugg. Max Defl (in)|Sugg. Max Load (lbs)|Solid Length (in)|Wire Dia. (in)|Total Coils|Material|Ends|Finish|
||80295S|0.240|3.500|0.850|0.300|3.500|3.300|0.029|Stainless|None|
||80296S|0.240|4.000|0.770|0.300|3.900|3.300|0.029|Stainless|None|
||80297S|0.240|4.500|0.680|0.300|4.400|3.300|0.029|Stainless|None|
||80298S|0.240|5.000|0.600|0.300|5.000|3.300|0.029|Stainless|None|
||ZZ4-31|0.266|0.630|8.700|0.300|0.340|3.300|0.026|Music Wire|None|
||ZZ2-27|0.281|0.630|6.900|0.500|0.410|3.300|0.030|Stainless|None|
||80381S|0.300|1.000|4.000|0.300|0.740|3.300|0.031|Stainless|None|
||80382S|0.300|1.130|3.100|0.300|0.940|3.300|0.031|Stainless|None|
||80383S|0.300|1.250|2.600|0.300|1.200|3.300|0.031|Stainless|None|
||80384S|0.300|1.380|2.200|0.300|1.300|3.300|0.031|Stainless|None|
CALL||80385S|0.300|1.500|1.900|0.300|1.600|3.300|0.031|Stainless|None|
CALL||80386S|0.300|1.750|1.500|0.300|1.900|3.300|0.031|Stainless|None|
||80387S|0.300|2.000|1.300|0.300|2.300|3.300|0.031|Stainless|None|
||80388S|0.300|2.250|1.000|0.300|2.900|3.300|0.031|Stainless|None|
||80389S|0.300|2.500|0.940|0.300|3.200|3.300|0.031|Stainless|None|
||80390S|0.300|2.750|0.850|0.300|3.500|3.300|0.031|Stainless|None|
||80391S|0.300|3.000|0.770|0.300|3.900|3.300|0.031|Stainless|None|
||442|0.328|2.220|0.520|0.300|5.900|3.300|0.028|Music Wire|Zinc|
||180-A|0.343|1.500|0.810|0.200|3.600|3.200|0.028|Music Wire|Zinc|
CALL||180-B|0.343|1.880|0.590|0.200|5.000|3.200|0.028|Music Wire|Zinc|
||180-C|0.343|2.500|0.400|0.200|7.300|3.200|0.028|Music Wire|Zinc|
||88|0.437|2.750|0.500|0.300|5.900|3.300|0.034|Hard Drawn|Zinc|
||80645S|0.500|1.250|2.500|0.300|1.200|3.300|0.037|Stainless|None|
||6008|0.500|1.380|1.100|0.300|2.700|3.300|0.037|Stainless|None|
||6009|0.500|1.500|0.950|0.300|3.100|3.300|0.037|Stainless|None|
||6010|0.500|1.630|0.840|0.300|3.600|3.300|0.037|Stainless|None|
||B6-70|0.500|1.750|0.730|0.300|4.000|3.200|0.036|Spring Steel|Gold Irridite®|
||80648S|0.500|1.750|1.000|0.300|2.900|3.300|0.037|Stainless|None|
||80649S|0.500|2.000|0.810|0.300|3.700|3.300|0.037|Stainless|None|
||80650S|0.500|2.250|0.670|0.300|4.500|3.300|0.037|Stainless|None|
||80651S|0.500|2.500|0.600|0.300|5.000|3.300|0.037|Stainless|None|
||80652S|0.500|2.750|0.510|0.300|5.800|3.300|0.037|Stainless|None|
||80653S|0.500|3.000|0.430|0.300|7.000|3.300|0.037|Stainless|None|
||80654S|0.500|3.500|0.340|0.300|8.800|3.300|0.037|Stainless|None|
||80655S|0.500|4.000|0.260|0.300|12.000|3.300|0.037|Stainless|None|
||80656S|0.500|4.500|0.260|0.300|12.000|3.300|0.037|Stainless|None|
||80657S|0.500|5.000|0.170|0.300|18.000|3.300|0.037|Stainless|None|
||80103|0.120|0.500|14.000|0.400|0.210|3.400|0.020|Music Wire|None|
||80104|0.120|0.630|10.000|0.400|0.300|3.400|0.020|Music Wire|None|
||80105|0.120|0.750|7.900|0.400|0.380|3.400|0.020|Music Wire|None|
||80106|0.120|0.880|6.400|0.400|0.470|3.400|0.020|Music Wire|None|
||80107|0.120|1.000|5.600|0.400|0.540|3.400|0.020|Music Wire|None|
||80108|0.120|1.130|4.800|0.400|0.630|3.400|0.020|Music Wire|None|
||80109|0.120|1.250|4.200|0.400|0.710|3.400|0.020|Music Wire|None|
||80110|0.120|1.380|3.800|0.400|0.800|3.400|0.020|Music Wire|None|
||80111|0.120|1.500|3.500|0.400|0.870|3.400|0.020|Music Wire|None|
||80112|0.120|1.750|2.900|0.400|1.000|3.400|0.020|Music Wire|None|
||80113|0.120|2.000|2.500|0.400|1.200|3.400|0.020|Music Wire|None|
||80114|0.120|2.250|2.100|0.400|1.400|3.400|0.020|Music Wire|None|
||ZZ4-44|0.125|0.910|5.800|0.600|0.500|3.500|0.020|Music Wire|Zinc|
||ZZ4-56|0.125|1.000|5.200|0.600|0.550|3.500|0.020|Music Wire|None|
||5908|0.125|1.130|4.000|0.600|0.730|3.500|0.020|Music Wire|Zinc|
||ZZ4-58|0.125|1.250|3.700|0.600|0.770|3.500|0.020|Music Wire|None|
||B17-137|0.125|1.380|3.200|0.600|0.910|3.500|0.020|Music Wire|None|
||ZZ4-45|0.125|1.750|2.600|0.600|1.100|3.500|0.020|Music Wire|Zinc|
||5843|0.125|2.000|2.100|0.600|1.400|3.500|0.020|Music Wire|Zinc|
||585|0.125|12.000|0.340|0.600|8.600|3.500|0.020|Music Wire|Zinc|
||5316|0.188|0.940|3.400|0.400|0.880|3.500|0.023|Music Wire|Zinc|
||S-518|0.188|1.000|4.700|0.600|0.580|3.400|0.026|Stainless|None|
||M-58|0.188|1.060|2.600|0.400|1.200|3.500|0.023|Music Wire|None|
||12799|0.188|1.130|4.300|0.700|0.630|3.400|0.026|Stainless|None|
||5416|0.188|1.190|2.400|0.400|1.300|3.500|0.023|Music Wire|None|
||S-522|0.188|1.250|3.600|0.600|0.760|3.400|0.026|Stainless|None|
||O-31|0.188|1.340|1.800|0.400|1.700|3.500|0.023|Music Wire|Zinc|
||5200|0.188|1.500|1.900|0.400|1.600|3.500|0.023|Music Wire|Zinc|
||S-523|0.188|1.500|2.800|0.600|0.970|3.400|0.026|Stainless|None|
||S-526|0.188|1.750|2.300|0.600|1.200|3.400|0.026|Stainless|None|
||5187|0.188|1.940|1.300|0.400|2.400|3.500|0.023|Music Wire|Zinc|
CALL||5664|0.188|1.970|1.300|0.400|2.400|3.500|0.023|Music Wire|Zinc|
||5256|0.188|2.250|1.100|0.400|2.800|3.500|0.023|Music Wire|Zinc|
||5252|0.188|2.470|0.960|0.400|3.200|3.500|0.023|Music Wire|Zinc|
||108|0.188|5.000|0.440|0.400|6.900|3.500|0.023|Music Wire|Zinc|
||5163|0.188|5.000|0.440|0.400|7.000|3.500|0.023|Music Wire|Zinc|
||5196|0.188|6.000|0.360|0.400|8.500|3.500|0.023|Music Wire|Zinc|
||80281S|0.240|0.630|13.000|0.400|0.240|3.400|0.029|Stainless|None|
||80282S|0.240|0.750|7.500|0.400|0.400|3.400|0.029|Stainless|None|
||80283S|0.240|0.880|5.500|0.400|0.540|3.400|0.029|Stainless|None|
||80284S|0.240|1.000|4.300|0.400|0.690|3.400|0.029|Stainless|None|
||80285S|0.240|1.130|3.600|0.400|0.840|3.400|0.029|Stainless|None|
||80286S|0.240|1.250|3.100|0.400|0.980|3.400|0.029|Stainless|None|
||80287S|0.240|1.380|2.600|0.400|1.100|3.400|0.029|Stainless|None|
||80288S|0.240|1.500|2.300|0.400|1.300|3.400|0.029|Stainless|None|
||80289S|0.240|1.750|1.900|0.400|1.600|3.400|0.029|Stainless|None|
||80290S|0.240|2.000|1.600|0.400|1.800|3.400|0.029|Stainless|None|
||80291S|0.240|2.250|1.400|0.400|2.100|3.400|0.029|Stainless|None|
||80292S|0.240|2.500|1.200|0.400|2.400|3.400|0.029|Stainless|None|
||80293S|0.240|2.750|1.100|0.400|2.700|3.400|0.029|Stainless|None|
||80294S|0.240|3.000|0.980|0.400|3.100|3.400|0.029|Stainless|None|
||5248|0.250|0.880|3.100|0.400|1.000|3.500|0.026|Music Wire|Zinc|
||6046|0.250|1.000|2.500|0.400|1.200|3.500|0.026|Music Wire|Zinc|
||6058|0.250|1.000|2.500|0.400|1.200|3.500|0.026|Music Wire|Zinc|
||5909|0.250|1.130|1.800|0.400|1.800|3.500|0.026|Music Wire|Zinc|
||B1-39|0.250|1.380|1.600|0.400|2.000|3.500|0.026|Music Wire|Black Oxide|
||5382|0.250|2.000|0.980|0.400|3.200|3.500|0.026|Music Wire|Zinc|
||5203|0.312|0.970|2.800|0.300|1.200|3.500|0.028|Music Wire|Zinc|
||5211|0.312|1.690|1.200|0.300|2.600|3.500|0.028|Music Wire|Zinc|
||ZZ2-59|0.312|1.810|0.910|0.300|3.500|3.500|0.028|Music Wire|Zinc|
||5202|0.312|2.000|0.800|0.300|4.000|3.500|0.028|Music Wire|Zinc|
||5212|0.312|2.440|0.580|0.300|5.600|3.500|0.028|Music Wire|Zinc|
||109|0.312|3.000|0.410|0.300|7.800|3.500|0.028|Music Wire|Zinc|
||A10-17|0.359|0.810|3.800|0.400|0.780|3.400|0.032|Spring Steel|None|
||ZZ1-33|0.375|0.840|4.300|0.400|0.730|3.500|0.033|Spring Steel|Zinc|
||M-126|0.375|1.560|1.200|0.400|2.500|3.500|0.033|Spring Steel|Zinc|
||5928|0.500|1.630|0.950|0.300|3.400|3.500|0.037|Spring Steel|Zinc|
||5929|0.500|1.750|0.850|0.300|3.700|3.500|0.037|Spring Steel|Zinc|
||ZZ3-44|0.500|2.000|0.880|0.300|3.600|3.500|0.037|Spring Steel|Zinc|
||5507|0.515|3.380|0.210|0.200|16.000|3.500|0.033|Music Wire|Zinc|
||5302|0.156|0.590|8.200|0.500|0.390|3.700|0.022|Music Wire|Zinc|
||418|0.172|0.470|14.000|0.500|0.240|3.800|0.023|Music Wire|Zinc|
||417|0.172|0.500|14.000|0.500|0.240|3.800|0.023|Music Wire|Zinc|
||80172|0.180|0.630|9.200|0.400|0.390|3.900|0.024|Music Wire|None|
||80173|0.180|0.750|6.500|0.400|0.560|3.900|0.024|Music Wire|None|
||80174|0.180|0.880|5.100|0.400|0.710|3.900|0.024|Music Wire|None|
||80175|0.180|1.000|4.200|0.400|0.860|3.900|0.024|Music Wire|None|
||80176|0.180|1.130|3.500|0.400|1.000|3.900|0.024|Music Wire|None|
||80177|0.180|1.250|3.100|0.400|1.200|3.900|0.024|Music Wire|None|
||80178|0.180|1.380|2.700|0.400|1.300|3.900|0.024|Music Wire|None|
||80179|0.180|1.500|2.400|0.400|1.500|3.900|0.024|Music Wire|None|
||80180|0.180|1.750|2.000|0.400|1.800|3.900|0.024|Music Wire|None|
||80181|0.180|2.000|1.700|0.400|2.100|3.900|0.024|Music Wire|None|
||80182|0.180|2.250|1.500|0.400|2.400|3.900|0.024|Music Wire|None|
||80183|0.180|2.500|1.300|0.400|2.700|3.900|0.024|Music Wire|None|
||5513|0.188|0.690|6.800|0.500|0.510|3.900|0.024|Music Wire|None|
||B3-9|0.188|0.780|10.300|0.500|0.760|3.900|0.024|Music Wire|Gold Irridite®|
||B3-59|0.188|1.130|3.400|0.500|1.000|3.900|0.024|Music Wire|Zinc|
||5510|0.203|1.690|1.800|0.500|1.800|3.900|0.025|Music Wire|Zinc|
||ZZ3-27|0.219|1.190|2.200|0.400|1.400|3.600|0.025|Music Wire|Zinc|
||308|0.219|3.250|0.650|0.400|4.900|3.600|0.025|Music Wire|Zinc|
||80262|0.240|0.500|25.000|0.400|0.130|3.600|0.026|Music Wire|None|
||80263|0.240|0.630|8.700|0.400|0.380|3.600|0.026|Music Wire|None|
||80264|0.240|0.750|5.200|0.400|0.630|3.600|0.026|Music Wire|None|
||80265|0.240|0.880|3.800|0.400|0.870|3.600|0.026|Music Wire|None|
||80266|0.240|1.000|2.900|0.400|1.100|3.600|0.026|Music Wire|None|
||80267|0.240|1.130|2.400|0.400|1.400|3.600|0.026|Music Wire|None|
||80268|0.240|1.250|2.000|0.400|1.600|3.600|0.026|Music Wire|None|
||80269|0.240|1.380|1.800|0.400|1.900|3.600|0.026|Music Wire|None|
||80270|0.240|1.500|1.600|0.400|2.100|3.600|0.026|Music Wire|None|
||80271|0.240|1.750|1.300|0.400|2.600|3.600|0.026|Music Wire|None|
||80272|0.240|2.000|1.100|0.400|3.100|3.600|0.026|Music Wire|None|
||80273|0.240|2.250|0.930|0.400|3.500|3.600|0.026|Music Wire|None|
||80274|0.240|2.500|0.780|0.400|4.200|3.600|0.026|Music Wire|None|
||80275|0.240|2.750|0.740|0.400|4.400|3.600|0.026|Music Wire|None|
||80276|0.240|3.000|0.650|0.400|5.000|3.600|0.026|Music Wire|None|
||80277|0.240|3.500|0.600|0.300|5.400|3.600|0.026|Music Wire|None|
||80278|0.240|4.000|0.500|0.300|6.500|3.600|0.026|Music Wire|None|
||80279|0.240|4.500|0.400|0.300|8.200|3.600|0.026|Music Wire|None|
||80280|0.240|5.000|0.400|0.300|8.200|3.600|0.026|Music Wire|None|
||B7-60|0.250|0.750|3.900|2.000|0.540|3.600|0.026|Stainless|None|
||5644|0.250|0.970|2.800|0.400|1.200|3.900|0.027|Music Wire|Zinc|
||5189|0.250|1.630|1.700|0.400|2.100|3.900|0.027|Music Wire|Zinc|
||447|0.250|2.920|1.100|0.600|2.900|3.800|0.030|Stainless|None|
||ZZ2-56|0.281|0.840|5.800|0.600|0.540|3.700|0.031|Stainless|None|
||ZZ1-24|0.281|1.000|4.600|0.600|0.680|3.700|0.031|Stainless|None|
||ZZ4-29|0.281|2.250|0.790|0.400|4.400|3.900|0.028|Music Wire|Zinc|
||310|0.281|3.250|0.530|0.400|6.600|3.900|0.028|Music Wire|Zinc|
||M-98|0.312|1.130|1.800|0.300|1.900|3.900|0.029|Music Wire|Zinc|
||S-552|0.312|1.630|1.500|0.500|2.000|3.600|0.032|Stainless|None|
||5216|0.312|1.690|1.100|0.300|3.100|3.900|0.029|Music Wire|Zinc|
||S-557|0.312|2.130|1.100|0.500|2.800|3.600|0.032|Stainless|None|
||S-560|0.312|2.630|0.850|0.500|3.700|3.600|0.032|Stainless|None|
||646|0.312|6.000|0.230|0.300|15.000|3.900|0.029|Music Wire|Zinc|
||5289|0.343|1.000|2.100|0.300|1.700|3.900|0.030|Music Wire|Zinc|
||80457S|0.359|1.000|4.500|0.400|0.720|3.700|0.034|Stainless|None|
||M-83|0.359|1.130|2.000|0.300|1.700|3.700|0.030|Music Wire|None|
||80458S|0.359|1.130|3.300|0.400|0.980|3.700|0.034|Stainless|None|
||N-10|0.359|1.190|1.500|0.300|2.300|3.700|0.030|Music Wire|None|
||561|0.359|1.220|1.300|0.300|2.700|3.700|0.030|Music Wire|Zinc|
||80459S|0.359|1.250|2.600|0.400|1.300|3.700|0.034|Stainless|None|
||B1-49|0.359|1.380|1.400|0.300|2.500|3.700|0.030|Music Wire|None|
||80460S|0.359|1.380|2.200|0.400|1.500|3.700|0.034|Stainless|None|
||80461S|0.359|1.500|1.800|0.400|1.800|3.700|0.034|Stainless|None|
||80462S|0.359|1.750|1.400|0.400|2.300|3.700|0.034|Stainless|None|
||80463S|0.359|2.000|1.100|0.400|2.800|3.700|0.034|Stainless|None|
||80464S|0.359|2.250|1.000|0.400|3.200|3.600|0.034|Stainless|None|
||80465S|0.359|2.500|0.850|0.400|3.800|3.600|0.034|Stainless|None|
||80466S|0.359|2.750|0.770|0.400|4.300|3.600|0.034|Stainless|None|
||80467S|0.359|3.000|0.680|0.400|4.800|3.600|0.034|Stainless|None|
||80468S|0.359|3.500|0.600|0.400|5.500|3.600|0.034|Stainless|None|
||80469S|0.359|4.000|0.510|0.400|6.400|3.600|0.034|Stainless|None|
||80470S|0.359|4.500|0.430|0.400|7.700|3.600|0.034|Stainless|None|
||80471S|0.359|5.000|0.340|0.400|9.600|3.600|0.034|Stainless|None|
||ZZ1-38|0.375|1.000|4.200|0.400|0.760|3.600|0.034|Stainless|None|
||5219|0.375|1.690|1.700|0.500|2.000|3.900|0.034|Spring Steel|Zinc|
||5522|0.375|1.750|1.500|0.500|2.300|3.900|0.034|Spring Steel|Zinc|
||311|0.375|2.500|0.810|0.500|4.200|3.900|0.034|Spring Steel|Zinc|
||5553|0.375|3.630|0.760|0.500|4.500|3.900|0.034|Spring Steel|Zinc|
||150|0.375|4.000|0.470|0.500|7.300|3.900|0.034|Spring Steel|Zinc|
||ZZ2-51|0.390|0.910|2.600|0.300|1.300|3.800|0.031|Music Wire|None|
||5827|0.390|2.940|0.650|0.400|5.000|3.700|0.035|Stainless|None|
||306|0.406|4.500|0.370|0.400|9.000|3.700|0.035|Spring Steel|Zinc|
||5621|0.420|4.380|0.350|0.400|9.100|3.600|0.035|Spring Steel|Zinc|
||482|0.453|1.190|0.780|0.200|4.300|3.600|0.032|Music Wire|Zinc|
CALL||80639|0.500|1.250|2.100|0.300|1.700|3.900|0.034|Music Wire|None|
||80640|0.500|1.380|1.600|0.300|2.300|3.900|0.034|Music Wire|None|
||80641|0.500|1.500|1.200|0.300|3.000|3.900|0.034|Music Wire|None|
||80642|0.500|1.750|0.800|0.300|4.600|3.900|0.034|Music Wire|None|
||80643|0.500|2.000|0.610|0.300|6.000|3.900|0.034|Music Wire|None|
||80644|0.500|2.250|0.500|0.300|7.300|3.900|0.034|Music Wire|None|
||5471|0.625|5.130|0.220|0.300|16.000|3.900|0.041|Spring Steel|Zinc|
||B1-17|0.125|1.000|6.200|0.700|0.540|4.000|0.021|Music Wire|Gold Irridite®|
||B6-26|0.125|1.750|3.200|0.700|1.000|4.000|0.021|Music Wire|None|
||5213|0.140|5.940|0.780|0.600|4.400|4.100|0.022|Music Wire|Zinc|
||424|0.156|1.030|4.900|0.600|0.730|4.200|0.023|Music Wire|Zinc|
||B3-18|0.156|1.130|4.100|0.600|0.870|4.200|0.023|Music Wire|None|
||414|0.156|1.220|3.800|0.600|0.930|4.200|0.023|Music Wire|Zinc|
||552|0.188|0.500|17.000|0.600|0.210|4.200|0.025|Music Wire|Zinc|
||499|0.188|0.590|8.600|0.600|0.420|4.200|0.025|Music Wire|Zinc|
||ZZ2-49|0.188|0.690|7.800|0.600|0.470|4.200|0.025|Music Wire|None|
||5775|0.188|0.750|16.000|0.900|0.210|4.200|0.028|Stainless|None|
||ZZ3-24|0.188|0.780|7.900|0.600|0.460|4.200|0.025|Music Wire|Black Oxide|
||ZZ3-50|0.188|1.340|3.100|0.600|1.200|4.200|0.025|Music Wire|Zinc|
||459|0.188|1.470|2.700|0.600|1.300|4.200|0.025|Music Wire|Zinc|
||167-A|0.188|1.500|2.600|0.600|1.400|4.200|0.025|Music Wire|Zinc|
||5253|0.188|1.690|2.400|0.600|1.500|4.200|0.025|Music Wire|Zinc|
||167-B|0.188|1.880|2.000|0.600|1.800|4.200|0.025|Music Wire|Zinc|
||167-C|0.188|2.500|1.500|0.600|2.500|4.200|0.025|Music Wire|Zinc|
||5192-A|0.188|3.880|0.900|0.600|4.100|4.200|0.025|Music Wire|Zinc|
||5208|0.188|7.880|0.430|0.600|8.600|4.200|0.025|Music Wire|Zinc|
||80299S|0.240|0.630|18.000|0.500|0.200|4.100|0.031|Stainless|None|
||80300S|0.240|0.750|11.000|0.500|0.330|4.100|0.031|Stainless|None|
||80301S|0.240|0.880|7.900|0.500|0.460|4.100|0.031|Stainless|None|
||80302S|0.240|1.000|6.100|0.500|0.590|4.100|0.031|Stainless|None|
||80303S|0.240|1.130|5.200|0.500|0.700|4.100|0.031|Stainless|None|
||80304S|0.240|1.250|4.300|0.500|0.840|4.100|0.031|Stainless|None|
||80305S|0.240|1.380|3.900|0.500|0.940|4.100|0.031|Stainless|None|
||80306S|0.240|1.500|3.400|0.500|1.100|4.100|0.031|Stainless|None|
||80307S|0.240|1.750|2.700|0.500|1.300|4.100|0.031|Stainless|None|
||80308S|0.240|2.000|2.300|0.500|1.600|4.100|0.031|Stainless|None|
||80309S|0.240|2.250|2.000|0.500|1.800|4.100|0.031|Stainless|None|
||80310S|0.240|2.500|1.800|0.500|2.000|4.100|0.031|Stainless|None|
||80311S|0.240|2.750|1.600|0.500|2.300|4.100|0.031|Stainless|None|
||80312S|0.240|3.000|1.400|0.500|2.600|4.100|0.031|Stainless|None|
||80313S|0.240|3.500|1.300|0.400|2.800|4.100|0.031|Stainless|None|
||80314S|0.240|4.000|1.100|0.400|3.300|4.100|0.031|Stainless|None|
||80315S|0.240|4.500|0.940|0.400|3.900|4.100|0.031|Stainless|None|
CALL||80316S|0.240|5.000|0.850|0.400|4.300|4.100|0.031|Stainless|None|
||S-607|0.312|2.310|1.100|0.600|3.000|4.000|0.033|Stainless|None|
||80444|0.359|0.870|6.300|0.300|0.600|4.100|0.031|Music Wire|None|
||80445|0.359|0.880|4.900|0.300|0.780|4.100|0.031|Music Wire|None|
||80446|0.359|1.000|3.200|0.300|1.200|4.100|0.031|Music Wire|None|
||80447|0.359|1.130|2.400|0.300|1.600|4.100|0.031|Music Wire|None|
||80448|0.359|1.250|1.900|0.300|2.100|4.100|0.031|Music Wire|None|
||80449|0.359|1.380|1.600|0.300|2.500|4.100|0.031|Music Wire|None|
||5852|0.359|1.380|1.200|0.300|3.200|4.100|0.031|Music Wire|Zinc|
||80450|0.359|1.500|1.400|0.300|2.800|4.100|0.031|Music Wire|None|
||5853|0.359|1.500|1.100|0.300|3.600|4.100|0.031|Music Wire|Zinc|
||80451|0.359|1.750|1.000|0.300|3.700|4.100|0.031|Music Wire|None|
CALL||80452|0.359|2.000|0.840|0.300|4.500|4.100|0.031|Music Wire|None|
||80453|0.359|2.250|0.680|0.300|5.600|4.100|0.031|Music Wire|None|
||80454|0.359|2.500|0.590|0.300|6.500|4.100|0.031|Music Wire|None|
||80455|0.359|2.750|0.550|0.300|6.900|4.100|0.031|Music Wire|None|
||80456|0.359|3.000|0.480|0.300|8.000|4.100|0.031|Music Wire|None|
||5409|0.375|1.000|3.100|0.300|1.200|4.000|0.031|Music Wire|Zinc|
||5218|0.375|1.190|2.500|0.500|1.400|4.000|0.035|Spring Steel|Zinc|
||5197|0.375|1.470|2.100|0.500|1.700|4.000|0.035|Spring Steel|Zinc|
||5611|0.375|1.630|1.700|0.500|2.000|4.000|0.035|Spring Steel|Zinc|
||582|0.375|2.000|0.900|0.300|4.100|4.000|0.031|Music Wire|Zinc|
||5227|0.375|2.000|1.500|0.500|2.300|4.000|0.035|Spring Steel|Zinc|
||5265|0.375|2.470|1.100|0.500|3.200|4.000|0.035|Spring Steel|Zinc|
||5272|0.375|2.690|0.890|0.500|3.900|4.000|0.035|Spring Steel|Zinc|
||5313|0.375|2.690|0.920|0.500|3.800|4.000|0.035|Spring Steel|Zinc|
||5536|0.375|2.940|0.920|0.500|3.800|4.000|0.035|Spring Steel|Zinc|
||445|0.375|3.000|0.410|0.300|8.800|4.000|0.031|Music Wire|Zinc|
||B17-170|0.375|3.280|0.670|0.500|5.200|4.000|0.035|Spring Steel|Zinc|
||107|0.375|4.500|0.260|0.300|14.000|4.000|0.031|Music Wire|Zinc|
||225|0.375|8.000|0.140|0.300|27.000|4.000|0.031|Music Wire|Zinc|
||5468|0.375|12.000|0.170|0.500|20.000|4.000|0.035|Spring Steel|None|
||80595S|0.420|1.000|5.400|0.400|0.660|4.000|0.037|Stainless|None|
||80596S|0.420|1.130|3.600|0.400|0.980|4.000|0.037|Stainless|None|
||80597S|0.420|1.250|2.700|0.400|1.300|4.000|0.037|Stainless|None|
||80598S|0.420|1.380|2.200|0.400|1.600|4.000|0.037|Stainless|None|
||80599S|0.420|1.500|1.800|0.400|2.000|4.000|0.037|Stainless|None|
||80600S|0.420|1.750|1.400|0.400|2.500|4.000|0.037|Stainless|None|
||80601S|0.420|2.000|1.100|0.400|3.200|4.000|0.037|Stainless|None|
||80602S|0.420|2.250|0.920|0.400|3.800|4.000|0.037|Stainless|None|
||80603S|0.420|2.500|0.790|0.400|4.500|4.000|0.037|Stainless|None|
||80604S|0.420|2.750|0.700|0.400|5.000|4.000|0.037|Stainless|None|
||80605S|0.420|3.000|0.620|0.400|5.700|4.000|0.037|Stainless|None|
||5435|0.437|1.250|7.000|0.500|0.510|4.100|0.037|Spring Steel|None|
||80115|0.120|0.630|17.000|0.400|0.230|4.300|0.022|Music Wire|None|
||80116|0.120|0.750|13.000|0.400|0.300|4.300|0.022|Music Wire|None|
||80117|0.120|0.880|11.000|0.400|0.370|4.300|0.022|Music Wire|None|
||80118|0.120|1.000|9.200|0.400|0.430|4.300|0.022|Music Wire|None|
||80119|0.120|1.130|8.000|0.400|0.490|4.300|0.022|Music Wire|None|
||80120|0.120|1.250|7.000|0.400|0.560|4.300|0.022|Music Wire|None|
||80121|0.120|1.380|6.400|0.400|0.620|4.300|0.022|Music Wire|None|
||80122|0.120|1.500|5.700|0.400|0.690|4.300|0.022|Music Wire|None|
||80123|0.120|1.750|4.800|0.400|0.830|4.300|0.022|Music Wire|None|
||80124|0.120|2.000|4.100|0.400|0.960|4.300|0.022|Music Wire|None|
||80125|0.120|2.250|3.600|0.400|1.100|4.300|0.022|Music Wire|None|
||80126|0.120|2.500|3.200|0.400|1.200|4.300|0.022|Music Wire|None|
||80197S|0.180|0.630|21.000|0.500|0.180|4.300|0.029|Stainless|None|
||80198S|0.180|0.750|15.000|0.500|0.250|4.300|0.029|Stainless|None|
||80199S|0.180|0.880|12.000|0.500|0.320|4.300|0.029|Stainless|None|
||80200S|0.180|1.000|9.900|0.500|0.390|4.300|0.029|Stainless|None|
||80201S|0.180|1.130|8.400|0.500|0.460|4.300|0.029|Stainless|None|
||80202S|0.180|1.250|7.300|0.500|0.520|4.300|0.029|Stainless|None|
||80203S|0.180|1.380|6.400|0.500|0.590|4.300|0.029|Stainless|None|
||80204S|0.180|1.500|5.800|0.500|0.660|4.300|0.029|Stainless|None|
||80205S|0.180|1.750|4.800|0.500|0.800|4.300|0.029|Stainless|None|
||80206S|0.180|2.000|4.100|0.500|0.940|4.300|0.029|Stainless|None|
||80207S|0.180|2.250|3.600|0.500|1.100|4.300|0.029|Stainless|None|
||80208S|0.180|2.500|3.200|0.500|1.200|4.300|0.029|Stainless|None|
CALL||5444|0.203|3.940|0.890|0.600|4.300|4.400|0.026|Music Wire|Zinc|
||ZZ2-38|0.250|1.440|2.300|0.500|1.700|4.400|0.028|Music Wire|Zinc|
||5206|0.250|1.940|1.400|0.500|2.800|4.400|0.028|Music Wire|Zinc|
||5204|0.250|2.440|1.100|0.500|3.400|4.400|0.028|Music Wire|Zinc|
||110|0.250|3.000|0.900|0.500|4.400|4.400|0.028|Music Wire|Zinc|
||5433|0.250|3.910|0.690|0.500|5.700|4.400|0.028|Music Wire|None|
||5470|0.250|3.940|0.670|0.500|5.800|4.400|0.028|Music Wire|Zinc|
||5228|0.250|4.000|0.650|0.500|6.000|4.400|0.028|Music Wire|Zinc|
||85|0.250|6.000|0.420|0.500|9.300|4.400|0.028|Music Wire|Zinc|
||422|0.281|2.250|0.970|0.400|4.000|4.300|0.029|Music Wire|Zinc|
||80372|0.300|1.000|3.500|0.400|1.200|4.400|0.030|Music Wire|None|
||80373|0.300|1.130|2.700|0.400|1.500|4.400|0.030|Music Wire|None|
||80374|0.300|1.250|2.300|0.400|1.800|4.400|0.030|Music Wire|None|
||80375|0.300|1.380|1.900|0.400|2.100|4.400|0.030|Music Wire|None|
||80376|0.300|1.500|1.700|0.400|2.400|4.400|0.030|Music Wire|None|
||80377|0.300|1.750|1.300|0.400|3.100|4.400|0.030|Music Wire|None|
||80378|0.300|2.000|1.100|0.400|3.700|4.400|0.030|Music Wire|None|
||80379|0.300|2.250|0.940|0.400|4.300|4.400|0.030|Music Wire|None|
||80380|0.300|2.500|0.830|0.400|4.900|4.400|0.030|Music Wire|None|
||5463|0.312|1.190|5.600|0.400|0.690|4.300|0.030|Music Wire|None|
||5214|0.312|2.250|0.920|0.400|4.200|4.300|0.030|Music Wire|Zinc|
||B3-29|0.312|2.250|0.820|0.400|4.800|4.300|0.030|Music Wire|None|
||5561|0.312|3.000|0.620|0.400|6.300|4.300|0.030|Music Wire|Zinc|
